TrialID	TestID	User	SessionNumber	TrialNum	Dot1	Dot1_2	Dot2	Dot2_3	Dot3	Dot3_4	Dot4	Dot4_5	Dot5	Dot5_6	Dot6
3730	378	TP01528	2	43	49	47	99	82	115	32	165	115	49	33	16
3731	378	TP01528	2	44	54	43	82	99	132	66	98	131	49	32	62
3732	378	TP01528	2	45	31	48	115	82	115	52	146	114	32	50	60
3733	378	TP01528	2	46	51	44	98	100	98	50	169	110	33	49	61
3734	378	TP01528	2	47	31	65	98	82	131	65	150	114	33	50	60
3735	378	TP01528	2	48	62	65	116	83	114	83	148	99	65	16	61
3736	378	TP01528	2	49	45	98	34	132	146	67	115	99	65	33	44
3737	378	TP01528	2	50	33	65	99	98	99	33	165	115	64	34	60
3738	378	TP01528	3	1	31	162	49	197	64	67	33	65	148	81	128
3739	378	TP01528	3	2	50	144	17	113	50	32	40	58	66	99	49
3740	378	TP01528	3	3	63	114	65	116	49	66	50	64	115	82	94
3741	378	TP01528	3	4	63	164	49	100	81	50	48	82	99	98	144
3742	378	TP01528	3	5	46	115	65	98	49	66	33	82	49	115	65
3743	378	TP01528	3	6	67	164	33	82	65	65	32	67	98	115	143
3744	378	TP01528	3	7	78	148	66	81	66	49	33	66	50	130	66
3745	378	TP01528	3	8	45	132	50	82	49	32	50	66	81	116	65
3746	378	TP01528	3	9	32	130	32	83	65	50	48	50	81	82	67
3747	378	TP01528	3	10	32	131	49	116	32	50	16	67	48	115	143
3748	378	TP01528	3	11	34	112	65	99	32	66	16	83	65	82	144
3749	378	TP01528	3	12	51	131	98	82	33	49	32	66	99	98	126
3750	378	TP01528	3	13	51	112	67	114	16	65	17	65	99	99	110
3751	378	TP01528	3	14	45	149	50	81	83	32	49	82	99	98	111
3752	378	TP01528	3	15	30	131	73	75	81	66	33	82	82	98	127
3753	378	TP01528	3	16	79	116	32	66	98	49	49	69	95	99	110
3754	378	TP01528	3	17	65	130	34	98	65	49	17	66	164	66	127
3755	378	TP01528	3	18	44	146	33	98	49	33	33	82	82	82	127
3756	378	TP01528	3	19	32	146	49	98	50	48	33	82	66	115	127
3757	378	TP01528	3	20	49	145	87	122	17	50	32	53	82	116	110
3758	378	TP01528	3	21	56	121	16	116	33	33	49	66	65	83	66
3759	378	TP01528	3	22	63	115	33	82	98	33	33	65	82	99	110
3760	378	TP01528	3	23	51	149	46	67	65	49	16	82	83	83	126
3761	378	TP01528	3	24	49	148	50	82	32	49	17	82	98	83	126
3762	378	TP01528	3	25	50	148	66	65	50	49	16	83	64	116	110
3763	378	TP01528	3	26	53	146	32	98	33	33	33	65	65	99	66
3764	378	TP01528	3	27	31	133	50	65	64	50	34	64	65	116	60
3765	378	TP01528	3	28	31	130	51	65	49	49	49	49	66	84	92
3766	378	TP01528	3	29	64	164	34	97	49	49	33	82	49	83	77
3767	378	TP01528	3	30	30	130	34	98	49	66	49	49	82	99	110
3768	378	TP01528	3	31	33	117	66	95	50	66	32	49	132	83	93
3769	378	TP01528	3	32	30	146	35	81	65	33	32	66	83	98	110
3770	378	TP01528	3	33	33	148	33	81	83	32	50	66	82	97	111
3771	378	TP01528	3	34	53	161	50	82	50	49	33	98	115	114	95
3772	378	TP01528	3	35	49	146	48	83	82	50	33	64	115	115	95
3773	378	TP01528	3	36	45	166	33	82	49	50	32	98	114	116	94
3774	378	TP01528	3	37	29	132	66	66	114	49	49	66	82	132	94
3775	378	TP01528	3	38	65	149	45	52	82	49	33	81	83	98	111
3776	378	TP01528	3	39	65	149	33	98	50	49	33	82	81	99	78
3777	378	TP01528	3	40	31	147	32	99	49	49	33	65	99	115	94
3778	378	TP01528	3	41	50	147	33	98	50	82	32	50	83	114	77
3779	378	TP01528	3	42	51	163	49	75	40	49	33	65	50	115	66
3780	378	TP01528	3	43	31	147	16	65	66	33	16	82	33	116	33
3781	378	TP01528	3	44	33	94	49	83	65	33	15	99	50	98	50
3782	378	TP01528	3	45	39	125	16	48	117	50	30	84	32	99	65
3783	378	TP01528	3	46	25	136	16	67	113	34	32	66	81	82	78
3784	378	TP01528	3	47	53	127	17	67	96	34	49	65	99	82	110
3785	378	TP01528	3	48	50	147	33	83	48	32	50	48	83	98	45
3786	378	TP01528	3	49	48	146	33	66	98	16	33	66	81	116	61
3787	378	TP01528	3	50	32	129	16	49	83	32	33	65	49	115	62
461	325	TP02510	1	1	61	33	197	48	50	230	394	148	163	99	49
462	325	TP02510	1	2	45	50	32	148	65	99	66	345	147	67	32
463	325	TP02510	1	3	29	49	115	32	67	130	67	328	131	82	34
464	325	TP02510	1	4	35	44	115	49	66	147	82	248	113	115	17
465	325	TP02510	1	5	32	31	33	131	65	132	33	295	131	98	33
466	325	TP02510	1	6	34	29	49	131	49	83	82	247	130	85	47
467	325	TP02510	1	7	64	32	50	132	49	115	66	278	83	99	16
468	325	TP02510	1	8	33	45	99	49	50	98	49	329	130	99	49
469	325	TP02510	1	9	35	29	49	99	17	148	98	246	99	115	50
470	325	TP02510	1	10	46	33	50	98	66	246	33	180	130	102	49
471	325	TP02510	1	11	37	27	97	50	15	133	48	280	81	100	50
472	325	TP02510	1	12	32	50	96	48	67	82	64	248	114	82	17
473	325	TP02510	1	13	34	28	51	98	66	115	32	263	82	99	16
474	325	TP02510	1	14	33	30	48	99	49	98	67	245	100	97	33
475	325	TP02510	1	15	41	27	29	115	49	98	50	280	98	82	33
476	325	TP02510	1	16	30	49	48	99	50	82	66	229	115	82	33
477	325	TP02510	1	17	64	31	66	114	66	82	33	262	83	98	33
478	325	TP02510	1	18	62	33	98	98	50	180	50	328	114	66	16
479	325	TP02510	1	19	145	32	148	49	66	181	164	132	98	82	35
480	325	TP02510	1	20	33	30	33	147	66	98	231	130	82	82	33
481	325	TP02510	1	21	33	19	27	131	49	82	49	280	130	66	33
482	325	TP02510	1	22	32	48	114	50	50	81	214	98	130	83	49
483	325	TP02510	1	23	20	43	33	132	49	99	82	279	114	82	33
484	325	TP02510	1	24	33	20	42	115	81	116	198	114	115	98	66
485	325	TP02510	1	25	29	34	66	81	84	99	113	214	81	99	33
486	325	TP02510	1	26	29	16	49	99	50	115	181	114	115	99	50
487	325	TP02510	1	27	29	16	50	99	66	114	35	294	131	99	31
488	325	TP02510	1	28	46	17	49	114	66	116	181	131	82	98	49
489	325	TP02510	1	29	22	23	49	99	66	99	32	279	99	98	110
490	325	TP02510	1	30	33	45	99	49	66	115	33	262	115	99	33
491	325	TP02510	1	31	48	32	51	95	50	131	16	280	81	99	33
492	325	TP02510	1	32	28	34	49	99	65	83	148	131	82	98	33
493	325	TP02510	1	33	33	31	49	81	66	264	31	132	196	115	32
494	325	TP02510	1	34	33	31	32	113	83	83	33	246	98	98	17
495	325	TP02510	1	35	24	23	48	99	82	115	198	114	132	81	148
496	325	TP02510	1	36	48	52	31	181	98	83	16	263	147	100	96
497	325	TP02510	1	37	30	49	98	50	51	108	153	99	113	98	34
498	325	TP02510	1	38	45	50	66	98	50	130	132	214	82	82	32
499	325	TP02510	1	39	389	66	130	50	66	131	82	230	82	81	34
500	325	TP02510	1	40	33	49	50	147	16	147	66	247	98	99	33
501	325	TP02510	1	41	36	60	82	131	33	150	64	246	114	99	111
502	325	TP02510	1	42	21	25	130	33	83	98	115	182	96	84	32
503	325	TP02510	1	43	49	46	65	66	33	114	50	247	97	99	33
504	325	TP02510	1	44	34	28	49	99	65	116	164	115	82	98	33
505	325	TP02510	1	45	62	50	114	50	49	131	50	246	114	83	16
506	325	TP02510	1	46	34	49	65	98	66	132	65	296	16	115	49
507	325	TP02510	1	47	33	30	33	131	83	82	180	115	98	82	33
508	325	TP02510	1	48	38	20	36	132	50	99	50	246	97	99	33
509	325	TP02510	1	49	21	41	33	149	64	115	50	246	114	98	111
510	325	TP02510	1	50	32	30	33	132	65	98	165	117	62	116	110
511	325	TP02510	2	1	46	116	49	115	114	132	99	328	82	48	94
512	325	TP02510	2	2	50	46	132	82	82	67	131	180	99	64	127
513	325	TP02510	2	3	28	49	34	164	50	81	165	148	99	47	34
514	325	TP02510	2	4	52	27	49	164	50	50	147	131	165	32	16
515	325	TP02510	2	5	34	62	98	82	50	49	131	165	82	31	34
516	325	TP02510	2	6	30	48	66	147	66	67	98	164	114	33	16
517	325	TP02510	2	7	35	44	131	83	49	49	181	164	98	49	33
518	325	TP02510	2	8	35	45	130	115	33	66	181	170	96	50	35
519	325	TP02510	2	9	36	43	33	213	33	49	166	147	62	52	17
520	325	TP02510	2	10	32	13	51	197	65	49	132	114	82	33	33
521	325	TP02510	2	11	49	47	32	181	65	82	132	115	65	50	16
522	325	TP02510	2	12	21	42	98	116	32	66	164	132	65	33	33
523	325	TP02510	2	13	25	50	131	99	49	49	50	246	33	97	33
524	325	TP02510	2	14	46	50	99	98	65	33	148	148	66	33	32
525	325	TP02510	2	15	34	23	114	116	49	50	165	163	33	49	33
526	325	TP02510	2	16	47	32	49	230	17	65	82	313	16	82	33
527	325	TP02510	2	17	52	44	148	180	49	50	32	410	33	50	49
528	325	TP02510	2	18	65	51	115	100	47	49	183	163	82	49	32
529	325	TP02510	2	19	50	49	33	164	33	66	164	148	65	49	50
530	325	TP02510	2	20	29	53	82	82	49	50	132	131	32	49	34
531	325	TP02510	2	21	58	26	113	99	66	65	132	132	49	49	44
532	325	TP02510	2	22	33	50	131	82	66	49	148	131	66	65	78
533	325	TP02510	2	23	30	32	33	197	33	49	148	214	32	50	32
534	325	TP02510	2	24	34	44	116	98	49	50	132	180	49	49	17
535	325	TP02510	2	25	30	33	49	182	48	50	165	197	32	33	33
536	325	TP02510	2	26	34	45	116	81	65	33	149	247	50	47	49
537	325	TP02510	2	27	35	40	115	100	33	47	165	263	32	66	34
538	325	TP02510	2	28	31	48	132	98	49	50	131	213	49	34	33
539	325	TP02510	2	29	62	49	116	83	16	66	163	165	82	65	33
540	325	TP02510	2	30	38	33	32	189	33	49	149	180	99	48	50
541	325	TP02510	2	31	31	30	51	146	34	50	32	312	66	50	47
542	325	TP02510	2	32	42	50	82	99	65	48	116	164	98	50	49
543	325	TP02510	2	33	36	33	104	98	66	50	147	149	81	50	32
544	325	TP02510	2	34	32	47	32	164	49	50	131	214	32	66	49
545	325	TP02510	2	35	46	49	100	82	83	48	131	131	50	49	49
546	325	TP02510	2	36	50	32	114	83	66	49	99	180	32	49	50
547	325	TP02510	2	37	31	48	115	83	65	49	99	164	33	49	33
548	325	TP02510	2	38	34	45	115	82	50	82	133	146	50	32	49
549	325	TP02510	2	39	25	38	115	83	83	64	99	131	33	65	110
550	325	TP02510	2	40	31	48	99	82	50	66	114	148	49	50	32
551	325	TP02510	2	41	34	49	31	149	82	32	100	278	33	49	65
552	325	TP02510	2	42	59	36	99	82	49	49	83	223	27	62	53
553	325	TP02510	2	43	40	32	28	161	51	49	164	132	33	98	33
554	325	TP02510	2	44	30	32	132	83	48	65	133	181	32	48	51
555	325	TP02510	2	45	28	20	115	82	49	33	131	198	65	49	33
556	325	TP02510	2	46	20	26	116	82	49	50	130	116	65	48	34
557	325	TP02510	2	47	35	47	30	181	49	49	149	131	49	49	66
558	325	TP02510	2	48	32	48	114	82	66	64	99	149	32	49	52
559	325	TP02510	2	49	29	16	133	82	65	50	98	148	33	49	49
560	325	TP02510	2	50	24	49	100	99	49	49	132	131	83	64	33
561	325	TP02510	3	1	95	116	181	49	98	49	17	196	50	98	49
562	325	TP02510	3	2	84	98	49	148	16	67	32	66	131	82	33
563	325	TP02510	3	3	49	112	16	180	17	49	49	82	33	181	32
564	325	TP02510	3	4	48	82	49	115	66	49	16	115	99	98	127
565	325	TP02510	3	5	49	96	50	131	49	50	49	66	114	82	32
566	325	TP02510	3	6	51	113	49	181	49	66	49	81	148	82	127
567	325	TP02510	3	7	47	99	65	148	28	70	33	82	131	83	144
568	325	TP02510	3	8	62	82	50	130	17	66	49	65	180	84	64
569	325	TP02510	3	9	61	100	49	131	33	65	50	82	164	65	128
570	325	TP02510	3	10	33	114	98	131	50	66	48	100	164	98	127
571	325	TP02510	3	11	50	127	49	164	17	83	47	66	148	98	143
572	325	TP02510	3	12	63	131	50	115	82	66	33	114	114	66	127
573	325	TP02510	3	13	66	108	35	115	67	64	50	66	99	82	81
574	325	TP02510	3	14	46	105	44	97	33	82	16	82	148	66	110
575	325	TP02510	3	15	49	113	49	115	33	49	49	66	130	83	49
576	325	TP02510	3	16	47	114	50	98	99	49	16	82	132	101	107
577	325	TP02510	3	17	46	116	33	130	82	65	50	98	65	99	33
578	325	TP02510	3	18	51	109	67	114	83	49	32	82	147	99	110
579	325	TP02510	3	19	50	149	65	163	48	66	49	81	132	118	124
580	325	TP02510	3	20	62	115	66	114	34	65	49	49	66	147	161
581	325	TP02510	3	21	63	115	33	115	66	49	48	82	66	98	82
582	325	TP02510	3	22	49	129	17	130	34	49	65	82	83	98	83
583	325	TP02510	3	23	62	116	81	83	16	49	16	66	49	133	49
584	325	TP02510	3	24	50	128	98	65	33	65	17	82	131	99	65
585	325	TP02510	3	25	45	117	49	81	66	65	33	99	81	99	33
586	325	TP02510	3	26	47	115	49	115	65	49	34	81	65	100	33
587	325	TP02510	3	27	53	92	50	81	81	50	17	147	33	98	33
588	325	TP02510	3	28	95	116	32	182	15	51	79	67	115	98	34
589	325	TP02510	3	29	38	106	50	131	20	62	49	98	131	99	65
590	325	TP02510	3	30	30	115	49	99	32	50	49	131	33	148	64
591	325	TP02510	3	31	46	132	49	131	17	49	66	81	99	115	94
592	325	TP02510	3	32	50	120	56	115	33	65	33	163	83	100	125
593	325	TP02510	3	33	46	115	82	116	16	65	65	82	132	98	65
594	325	TP02510	3	34	51	126	116	115	130	50	83	113	148	83	49
595	325	TP02510	3	35	34	115	49	180	33	84	31	181	64	116	115
596	325	TP02510	3	36	29	132	65	116	81	65	50	98	98	98	17
597	325	TP02510	3	37	63	114	34	180	66	66	49	164	66	148	16
598	325	TP02510	3	38	46	115	32	99	66	82	49	100	146	84	141
599	325	TP02510	3	39	45	116	33	116	16	81	66	65	164	82	82
600	325	TP02510	3	40	49	116	180	83	147	66	65	98	132	98	16
601	325	TP02510	3	41	46	115	33	148	83	64	50	114	98	99	48
602	325	TP02510	3	42	46	115	66	82	115	49	64	67	82	149	143
603	325	TP02510	3	43	47	132	33	98	99	49	49	82	98	132	127
604	325	TP02510	3	44	79	100	32	100	64	49	49	49	99	99	142
605	325	TP02510	3	45	112	147	34	197	33	65	64	82	99	149	126
606	325	TP02510	3	46	115	131	99	116	147	32	17	723	181	99	143
607	325	TP02510	3	47	45	149	16	66	98	65	66	116	80	99	127
608	325	TP02510	3	48	48	130	33	66	49	66	33	114	99	99	143
609	325	TP02510	3	49	78	150	31	66	49	49	49	83	49	100	76
610	325	TP02510	3	50	31	113	50	65	50	50	48	66	66	148	16
2488	371	TP05517	1	1	169	165	326	163	355	387	481	343	378	385	258
2489	371	TP05517	1	2	51	120	324	128	352	291	175	1141	498	487	341
2490	371	TP05517	1	3	156	107	289	302	340	218	439	395	249	406	200
2491	371	TP05517	1	4	83	88	220	108	247	147	524	348	245	176	214
2492	371	TP05517	1	5	81	76	232	109	211	182	403	502	270	207	183
2493	371	TP05517	1	6	128	87	276	120	196	129	272	223	232	156	129
2494	371	TP05517	1	7	29	74	194	113	213	254	294	218	192	144	68
2495	371	TP05517	1	8	127	93	244	88	132	159	278	326	83	176	216
2496	371	TP05517	1	9	127	75	179	109	158	149	260	326	80	285	109
2497	371	TP05517	1	10	156	74	321	123	176	314	340	290	236	135	191
2498	371	TP05517	1	11	18	40	266	84	213	172	301	243	225	180	180
2499	371	TP05517	1	12	98	58	229	55	124	280	306	285	199	129	73
2500	371	TP05517	1	13	59	53	73	133	122	148	298	179	212	119	90
2501	371	TP05517	1	14	41	59	177	72	84	197	229	146	22	271	92
2502	371	TP05517	1	15	59	53	266	126	87	202	331	217	214	124	126
2503	371	TP05517	1	16	84	72	221	86	111	278	367	219	191	171	108
2504	371	TP05517	1	17	57	42	72	237	70	163	336	161	211	124	98
2505	371	TP05517	1	18	112	58	179	54	69	165	423	138	203	119	90
2506	371	TP05517	1	19	128	47	213	88	103	158	354	178	220	137	69
2507	371	TP05517	1	20	54	61	172	60	71	204	263	179	143	155	52
2508	371	TP05517	1	21	69	74	237	88	173	227	384	174	197	150	92
2509	371	TP05517	1	22	99	99	312	121	217	209	356	309	242	185	172
2510	371	TP05517	1	23	194	156	157	307	205	233	553	306	64	355	78
2511	371	TP05517	1	24	288	175	368	56	234	130	382	219	249	94	152
2512	371	TP05517	1	25	22	25	264	157	124	129	392	191	221	81	218
2513	371	TP05517	1	26	95	89	168	93	140	164	281	217	163	102	244
2514	371	TP05517	1	27	100	48	217	78	77	118	290	133	48	283	25
2515	371	TP05517	1	28	99	60	205	59	102	186	328	185	154	125	124
2516	371	TP05517	1	29	47	50	118	144	105	125	289	190	178	101	184
2517	371	TP05517	1	30	48	37	118	56	52	181	104	387	168	91	97
2518	371	TP05517	1	31	56	57	163	71	70	183	216	189	178	119	24
2519	371	TP05517	1	32	56	58	76	129	177	164	288	207	197	93	160
2520	371	TP05517	1	33	15	61	115	93	87	129	236	185	214	119	160
2521	371	TP05517	1	34	57	58	168	74	52	178	232	145	154	124	155
2522	371	TP05517	1	35	43	74	177	55	36	109	193	429	46	127	147
2523	371	TP05517	1	36	71	74	252	88	262	131	338	247	223	112	106
2524	371	TP05517	1	37	114	156	131	85	203	153	286	157	179	156	124
2525	371	TP05517	1	38	30	58	69	77	195	207	227	261	172	129	134
2526	371	TP05517	1	39	51	89	147	76	83	169	327	240	177	94	279
2527	371	TP05517	1	40	85	75	210	111	79	170	308	170	210	103	200
2528	371	TP05517	1	41	71	99	142	39	43	117	325	174	32	258	103
2529	371	TP05517	1	42	85	74	235	105	88	201	238	201	166	131	108
2530	371	TP05517	1	43	17	364	78	308	212	110	366	452	82	269	158
2531	371	TP05517	1	44	43	108	197	162	142	94	350	234	222	102	121
2532	371	TP05517	1	45	73	251	116	215	85	94	440	305	208	86	91
2533	371	TP05517	1	46	47	66	210	115	68	111	318	357	198	116	113
2534	371	TP05517	1	47	42	102	215	55	70	525	668	251	206	110	111
2535	371	TP05517	1	48	184	124	142	92	104	164	191	537	231	86	86
2536	371	TP05517	1	49	17	164	83	216	194	76	422	288	196	103	185
2537	371	TP05517	1	50	17	69	108	107	122	95	460	336	585	90	126
2588	371	TP05517	2	1	202	255	523	347	298	73	532	271	385	94	223
2589	371	TP05517	2	2	245	221	175	426	324	125	372	321	338	147	62
2590	371	TP05517	2	3	127	150	308	188	288	68	350	131	277	184	67
2591	371	TP05517	2	4	83	78	216	217	195	88	235	206	254	110	88
2592	371	TP05517	2	5	83	119	233	163	194	91	360	190	236	72	202
2593	371	TP05517	2	6	55	103	177	165	176	78	255	190	236	57	170
2594	371	TP05517	2	7	68	60	235	206	176	89	225	184	82	280	193
2595	371	TP05517	2	8	42	90	191	148	208	74	303	301	197	108	184
2596	371	TP05517	2	9	67	93	263	240	217	55	263	235	211	96	116
2597	371	TP05517	2	10	126	89	153	169	175	72	197	196	215	89	152
2598	371	TP05517	2	11	97	91	180	151	158	90	212	216	208	57	118
2599	371	TP05517	2	12	64	226	252	370	227	77	245	186	244	115	109
2600	371	TP05517	2	13	84	145	309	168	234	53	87	371	176	204	38
2601	371	TP05517	2	14	98	87	165	165	164	55	195	155	187	73	26
2602	371	TP05517	2	15	84	149	282	155	266	76	302	251	339	181	121
2603	371	TP05517	2	16	126	105	189	136	200	54	226	233	146	146	157
2604	371	TP05517	2	17	112	89	192	192	249	53	209	254	271	159	31
2605	371	TP05517	2	18	45	130	181	215	249	89	192	161	66	154	62
2606	371	TP05517	2	19	127	74	166	97	155	73	159	140	103	116	51
2607	371	TP05517	2	20	98	86	182	132	206	55	158	233	160	93	41
2608	371	TP05517	2	21	136	133	172	217	195	54	213	287	120	220	55
2609	371	TP05517	2	22	70	107	158	183	225	30	234	188	197	145	27
2610	371	TP05517	2	23	85	121	68	167	202	56	191	116	81	229	27
2611	371	TP05517	2	24	96	77	34	411	66	57	148	197	100	96	147
2612	371	TP05517	2	25	84	74	180	272	46	78	216	170	52	200	30
2613	371	TP05517	2	26	69	119	189	257	49	55	225	191	197	143	105
2614	371	TP05517	2	27	64	118	44	308	197	53	251	195	178	56	89
2615	371	TP05517	2	28	58	137	157	161	207	60	257	170	214	49	69
2616	371	TP05517	2	29	105	121	167	192	146	55	159	215	159	119	84
2617	371	TP05517	2	30	117	97	152	162	181	54	297	201	160	73	113
2618	371	TP05517	2	31	105	112	123	131	176	54	182	189	207	42	140
2619	371	TP05517	2	32	100	68	177	259	80	42	105	322	178	127	147
2620	371	TP05517	2	33	70	117	206	100	228	55	212	194	146	58	142
2621	371	TP05517	2	34	84	150	172	104	236	48	273	226	124	61	154
2622	371	TP05517	2	35	98	89	234	161	164	67	196	101	106	234	69
2623	371	TP05517	2	36	68	152	172	101	195	108	196	229	179	119	129
2624	371	TP05517	2	37	84	88	192	116	195	54	295	204	286	180	27
2625	371	TP05517	2	38	113	113	166	161	178	55	123	377	121	58	181
2626	371	TP05517	2	39	67	150	160	129	195	54	214	231	69	77	43
2627	371	TP05517	2	40	54	97	111	144	222	42	264	219	160	56	37
2628	371	TP05517	2	41	112	145	180	292	18	85	247	323	123	56	28
2629	371	TP05517	2	42	70	132	140	156	181	38	264	235	135	61	99
2630	371	TP05517	2	43	83	104	224	182	141	54	288	123	205	43	44
2631	371	TP05517	2	44	70	72	206	175	178	71	208	274	135	117	44
2632	371	TP05517	2	45	126	146	253	226	141	72	214	227	183	55	82
2633	371	TP05517	2	46	127	293	413	206	203	44	236	217	136	40	36
2634	371	TP05517	2	47	90	117	208	217	125	53	213	252	91	124	104
2635	371	TP05517	2	48	42	128	153	250	206	44	284	254	196	74	151
2636	371	TP05517	2	49	56	94	169	173	159	56	254	173	179	72	62
2637	371	TP05517	2	50	143	158	307	156	87	93	198	233	159	109	46
2688	371	TP05517	3	1	348	689	179	91	275	189	283	191	271	141	236
2689	371	TP05517	3	2	232	248	231	56	140	217	142	128	191	127	61
2690	371	TP05517	3	3	49	418	210	54	208	133	140	75	255	66	30
2691	371	TP05517	3	4	158	203	250	74	149	120	195	65	221	100	87
2692	371	TP05517	3	5	142	168	232	42	167	97	50	300	162	795	276
2693	371	TP05517	3	6	113	250	161	145	122	144	88	73	66	283	185
2694	371	TP05517	3	7	159	260	196	73	214	75	298	76	156	119	130
2695	371	TP05517	3	8	67	248	183	125	90	161	142	110	249	73	229
2696	371	TP05517	3	9	98	440	263	74	178	86	219	87	123	230	217
2697	371	TP05517	3	10	110	211	177	73	53	270	98	117	217	79	86
2698	371	TP05517	3	11	65	360	196	36	70	252	158	119	146	88	201
2699	371	TP05517	3	12	45	228	267	125	105	91	177	143	214	84	200
2700	371	TP05517	3	13	85	437	178	91	231	142	142	95	221	109	224
2701	371	TP05517	3	14	57	229	182	127	176	73	235	106	159	184	72
2702	371	TP05517	3	15	188	372	274	158	137	97	249	139	212	120	156
2703	371	TP05517	3	16	113	249	193	162	247	108	214	183	66	336	107
2704	371	TP05517	3	17	169	321	179	72	197	107	122	93	58	253	128
2705	371	TP05517	3	18	79	289	166	127	175	127	176	75	240	89	96
2706	371	TP05517	3	19	83	221	101	184	199	70	176	148	207	107	166
2707	371	TP05517	3	20	113	157	268	92	176	111	117	129	117	108	110
2708	371	TP05517	3	21	83	191	176	127	159	129	85	110	242	123	110
2709	371	TP05517	3	22	98	203	159	92	177	111	121	146	178	129	128
2710	371	TP05517	3	23	63	149	123	147	159	37	180	105	208	103	185
2711	371	TP05517	3	24	113	191	136	114	52	74	137	130	193	87	202
2712	371	TP05517	3	25	67	250	195	145	34	36	165	116	164	84	170
2713	371	TP05517	3	26	143	161	265	90	148	56	204	73	177	117	103
2714	371	TP05517	3	27	155	419	196	108	194	93	122	94	214	97	89
2715	371	TP05517	3	28	55	201	196	108	70	73	159	129	234	90	165
2716	371	TP05517	3	29	98	206	160	108	160	54	107	129	221	127	176
2717	371	TP05517	3	30	147	252	128	146	88	72	90	163	248	85	249
2718	371	TP05517	3	31	88	270	124	127	52	58	173	178	161	105	56
2719	371	TP05517	3	32	65	311	127	108	53	108	106	135	158	148	185
2720	371	TP05517	3	33	171	266	143	126	71	110	103	155	131	119	209
2721	371	TP05517	3	34	110	264	179	91	122	93	140	93	313	103	255
2722	371	TP05517	3	35	83	264	147	109	105	93	103	131	134	163	127
2723	371	TP05517	3	36	55	191	131	108	55	108	86	103	194	106	86
2724	371	TP05517	3	37	97	218	178	126	123	93	86	166	113	111	173
2725	371	TP05517	3	38	60	251	142	144	52	111	145	239	92	79	153
2726	371	TP05517	3	39	97	303	142	90	106	91	247	180	141	134	161
2727	371	TP05517	3	40	81	248	179	72	71	90	124	166	203	81	217
2728	371	TP05517	3	41	113	262	142	91	159	92	104	113	189	88	135
2729	371	TP05517	3	42	67	226	123	92	88	54	177	172	149	137	175
2730	371	TP05517	3	43	70	250	146	90	177	91	69	201	143	163	142
2731	371	TP05517	3	44	115	272	105	110	51	92	87	211	86	90	200
2732	371	TP05517	3	45	117	240	101	114	53	55	122	123	112	175	120
2733	371	TP05517	3	46	106	207	161	125	87	145	104	138	130	265	217
2734	371	TP05517	3	47	80	189	143	126	53	75	85	148	170	123	164
2735	371	TP05517	3	48	84	206	196	149	21	105	159	182	149	109	229
2736	371	TP05517	3	49	70	297	161	109	36	105	84	135	155	140	199
2737	371	TP05517	3	50	62	353	200	127	21	106	67	148	178	134	197
3188	375	TP08035	1	1	408	393	607	213	575	460	594	475	262	771	769
3189	375	TP08035	1	2	306	147	706	163	707	198	723	394	639	230	504
3190	375	TP08035	1	3	209	97	542	164	2996	132	559	344	147	770	718
3191	375	TP08035	1	4	308	113	690	180	1179	197	609	410	685	378	1067
3192	375	TP08035	1	5	323	181	539	246	655	181	559	411	522	477	1903
3193	375	TP08035	1	6	421	229	559	196	574	263	757	525	539	362	768
3194	375	TP08035	1	7	243	131	509	152	570	181	443	329	508	361	456
3195	375	TP08035	1	8	197	99	443	148	723	197	445	327	524	476	423
3196	375	TP08035	1	9	144	98	688	164	524	202	458	361	458	345	504
3197	375	TP08035	1	10	160	131	509	179	411	198	427	328	392	378	406
